data,forecast_ensemble,forecast_gru,forecast_lstm,forecast_gbrt,ic68_inf,ic68_sup,ic95_inf,ic95_sup
2040-09-01,400763.0347735446,400568.4467547968,401116.2687447199,400604.38882111706,252898.67218789246,548627.3973591967,110948.88410566647,690577.1854414226
2040-10-01,390088.01549889287,389964.369294827,390497.7534488365,389801.9237530152,245789.89407746232,534386.1369203235,107263.69751288908,672912.3334848966
2040-11-01,391602.9965873721,391431.3991222771,391966.38905185164,391411.2015879876,246371.59908667245,536834.3940880718,106949.45748600079,676256.5356887435
2040-12-01,534640.9169516419,534407.0477112337,535136.814387676,534378.8887560159,335854.1671563906,733427.6667468932,145018.8873529494,924262.9465503345
2041-01-01,397189.68295993196,397016.12486280553,397557.9639351595,396994.96008183085,249132.91093782065,545246.4549820432,106998.40979659378,687380.9561232701
2041-02-01,421644.9257059439,421460.82505118364,422035.77515665,421438.1769099981,264073.78550641553,579216.0659054723,112805.49091486834,730484.3604970195
2041-03-01,417901.807813193,417719.4109690768,418289.12797708326,417696.88449341897,261335.61451546996,574468.001110916,111032.06894965579,724771.5466767302
2041-04-01,473689.0176392577,473482.3244779072,474127.98257314047,473456.7458667254,295776.9045095428,651601.1307689727,124981.27590501646,822396.759373499
2041-05-01,634885.4713951616,634608.4957992682,635473.7659106452,634574.1524755713,395834.43995228864,873936.5028380345,166345.4497671307,1103425.4930231925
2041-06-01,563538.8090106576,563292.9948441066,564060.9480257445,563262.4841621215,350824.4933649446,776253.1246563705,146618.7503450602,980458.8676762551
2041-07-01,434290.91408708994,434101.48438947316,434693.28652519936,434077.9713465973,269957.4664074047,598624.3617667751,112197.35663490687,756384.471539273
2041-08-01,428855.5621085556,428668.51339103916,429252.8783103915,428645.29462423606,266179.6182834923,591531.5059336189,110010.71221143157,747700.4120056797
2041-09-01,445268.9172355402,445501.5795380116,445402.74669812515,444902.4254704841,275953.4964111239,614584.3380599566,113410.69241968429,777127.1420513962
2041-10-01,433408.27963807475,433634.32625453564,433538.83577413904,433051.6768855494,268201.44198113534,598615.1172950141,109602.87783047356,757213.681445676
2041-11-01,435134.126006782,435317.8597728073,435222.83488725434,434861.6833602843,268867.3323325169,601400.9196810471,109251.21040522253,761017.0416083415
2041-12-01,594072.2778636912,594322.5211651016,594193.9292191135,593700.3832068586,366526.82644571055,821617.7292816719,148083.1930844491,1040061.3626429334
2042-01-01,441341.8012319187,441527.37413167785,441432.5227868419,441065.50677723635,271890.3039941801,610793.2984696572,109216.86664595109,773466.7358178862
2042-02-01,468515.57594812434,468712.30784930266,468612.20573553466,468222.2142595357,288200.979014107,648830.1728821417,115098.96595745049,821932.1859387982
2042-03-01,464356.45590165583,464551.2650109608,464452.4923472157,464065.6103467909,285217.54899570276,643495.3628076089,113244.19836598783,815468.7134373238
2042-04-01,526345.1630949203,526565.8530587981,526454.2446304393,526015.3915955236,322811.72392239043,729878.6022674503,127419.62231676182,925270.7038730789
2042-05-01,705460.6349332836,705756.3029557645,705607.0824817386,705018.5193623478,432022.0543579984,978899.2155085687,169521.01700572477,1241400.2528608423
2042-06-01,626183.0410584403,626445.4034754873,626313.2194717599,625790.5002280739,382903.60947375285,869462.4726431278,149355.3551524529,1103010.7269644279
2042-07-01,482567.73031686543,482769.87397939136,482668.1667711806,482265.15020002413,294646.9915027915,670488.4691309393,114243.08224128054,850892.3783924504
2042-08-01,476528.2243934374,476727.80797732924,476627.48677089467,476229.37843208836,290528.32532318524,662528.1234636895,111968.42221574325,841088.0265711315
2042-09-01,494715.8867158483,494995.08538436185,494845.82471544674,494306.75004773634,301170.45357566205,688261.3198560346,115366.83776108331,874064.9356706132
2042-10-01,481538.23962286813,481810.14222757064,481664.68598401453,481139.89065701934,292714.6576643356,670361.8215814007,111444.01898414447,851632.4602615917
2042-11-01,483436.95831834915,483729.0018305525,483582.7368861304,482999.1362383646,293434.5479234922,673439.368713206,111032.2339444296,855841.6826922687
2042-12-01,660018.4144765334,660417.4438270873,660217.2211603421,659420.5784421708,400023.65324517875,920013.1757078881,150428.68246307824,1169608.1464899888
2043-01-01,490333.8555172828,490630.49596876674,490481.4111873984,489889.6593956832,296742.82944773225,683924.8815868333,110895.44442096373,869772.2666136019
2043-02-01,520524.14392591105,520839.2135016638,520680.65293524606,520052.5653408232,314549.11613752955,726499.1717142925,116813.0894606834,924235.1983911387
2043-03-01,515903.3441578461,516215.72699429304,516058.36584045837,515435.939638787,311297.5261109931,720509.1622046991,114875.94078601422,916930.7475296779
2043-04-01,584773.2320162604,585127.4085554201,584948.8463477558,584243.4411456052,352334.39272680046,817212.0713057204,129193.107008919,1040353.3570236019
2043-05-01,783771.7807320455,784246.5394995601,784007.0822797469,783061.7204168297,471539.2952057191,1096004.266258372,171796.10910044584,1395747.4523636452
2043-06-01,695693.7883134899,696115.2501266685,695902.5703065491,695063.5445072519,417933.8867679253,973453.6898590544,151284.3812841835,1240103.1953427962
2043-07-01,536136.1494015537,536460.9869687343,536296.9962666008,535650.464969326,321607.53696028295,750664.7618428244,115660.06901666312,956612.2297864442
2043-08-01,529426.199000969,529746.987865731,529584.99930119,528946.6098359855,317116.3914462258,741736.0065557121,113298.97619367231,945553.4218082656
2043-09-01,549494.3658007003,549718.0892444024,549638.2500035143,549126.758154184,328654.136567477,770334.5950339235,116647.51650358271,982341.2150978179
2043-10-01,534857.7562740286,535075.9183164357,534997.5708305794,534499.7796750708,319431.11000495864,750284.4025430984,112621.52958665165,957093.9829614055
2043-11-01,536966.898033499,537186.36223262,537107.0046692818,536607.3271985953,320221.0892906899,753712.7067763081,112145.11289759331,961788.6831694047
2043-12-01,733101.0265518903,733401.1633584306,733291.9840196143,732609.932277626,436546.18111100444,1029655.8719927762,151853.529487754,1314348.5236160266
2044-01-01,544627.7023294386,544850.9612328417,544769.3724677815,544262.7732876925,323839.9935270196,765415.4111318578,111883.79307669731,977371.61158218
2044-02-01,578160.9703034441,578398.1767720988,578311.2213599937,577773.5127782398,343276.71643309575,813045.2241737925,117787.83271756137,1038534.1078893268
2044-03-01,573028.5437947359,573263.7805762294,573177.3522070709,572644.4986009075,339732.4908842275,806324.5967052443,115768.28009013954,1030288.8074993322
2044-04-01,649524.3008030005,649791.0533149865,649692.8714099944,649088.9776840202,384522.6313662482,914525.9702397528,130121.02870696606,1168927.5728990347
2044-05-01,870557.6485716227,870915.273513549,870783.4735895719,869974.1986117472,514624.10950028134,1226491.187642964,172927.91199179357,1568187.385151452
2044-06-01,772726.9067043153,773044.4039470812,772927.286897285,772209.0292685796,456126.31828212587,1089327.495126505,152189.75339682403,1393264.0600118067
2044-07-01,595501.6829267023,595746.3997552812,595656.0587188028,595102.590306023,351001.5227575163,840001.8430958884,116281.36899509783,1074721.9968583067
2044-08-01,588048.7313950561,588290.4041128554,588201.1378854975,587654.6521868156,346104.0148983938,829993.4478917185,113837.08706159807,1062260.3757285143
2044-09-01,610474.8837125752,610688.5550474862,610605.2078040205,610130.8882862187,358780.49908663006,862169.2683385204,117153.88984572279,1103795.8775794276
2044-10-01,594213.8252623763,594421.4384313439,594340.9036421434,593879.1337136419,348716.0055890183,839711.6449357345,113038.09870259458,1075389.551822158
2044-11-01,596556.8694559976,596764.8387674524,596684.7510281663,596221.018572374,349582.32550121465,843531.4134107806,112486.76330462295,1080626.9756073724
2044-12-01,814456.8344369703,814740.1486200269,814631.871045151,813998.4836457329,476578.62073494645,1152335.0481389943,152215.53558100353,1476698.1332929372
2045-01-01,605067.6314409302,605277.7635501265,605197.9406706556,604727.1901020086,353540.888478342,856594.3744035184,112075.21523425744,1098060.047647603
2045-02-01,642322.2000764002,642544.99579879,642460.7612657234,641960.8431646869,374764.3544708923,909880.045681908,117908.82268960477,1166735.5774631957
2045-03-01,636620.1991315457,636840.82565847,636757.7166568844,636262.0550792826,370899.06643343985,902341.3318296516,115806.77904325826,1157433.6192198333
2045-04-01,721605.0591875814,721854.9895457148,721761.0943102988,721199.0937067308,419802.7112605378,1023407.4071146251,130072.4572505759,1313137.6611245868
2045-05-01,967167.5449682316,967502.404280106,967376.8319417102,966623.3986828788,561847.0237647237,1372488.0661717395,172739.3234093559,1761595.7665271075
2045-06-01,858480.0769259093,858777.2106286483,858665.9535127956,857997.0666362839,497986.58439507306,1218973.5694567454,151912.83156547032,1565047.3222863483
2045-07-01,661587.3555805112,661816.2996746178,661730.6693459922,661215.0977209237,383218.10429656,939956.6068644624,115983.62306396685,1207191.0880970554
2045-08-01,653307.3401818863,653533.3775938312,653448.9275120881,652939.71543974,377874.9490441405,928739.7313196323,113459.85355190454,1193154.8268118682
2045-09-01,678136.1391533017,678197.482513333,678585.6902505979,677625.2446959743,391669.3012199168,964602.9770866866,116661.13680386721,1239611.1415027364
2045-10-01,660072.8944823571,660132.797111201,660510.3665431069,659575.5197927636,380686.04414328677,939459.7448214274,112474.66781777926,1207671.1211469348
2045-11-01,662675.706189891,662736.0495259411,663114.7773971282,662176.2916466038,381635.57202655065,943715.8403532312,111837.04322974403,1213514.3691500379
2045-12-01,904726.4795575113,904809.1432659171,905325.7123218431,904044.5830847735,520281.23924209486,1289171.7198729278,151213.80853929502,1658239.1505757275
2046-01-01,672129.8358165136,672191.4016992727,672574.8944572462,671623.211293022,385964.5559467092,958295.1156863181,111245.887271697,1233013.78436133
2046-02-01,713513.4858404663,713578.9440190365,713985.84552164,712975.6679807226,409138.3003229814,1017888.6713579512,116938.1222261958,1310088.849454737
2046-03-01,707179.5136134628,707244.4858388357,707647.5905451686,706646.4644563842,404922.24226001056,1009436.784966915,114755.26176069655,1299603.765466229
2046-04-01,801583.5931649641,801657.2895238196,802114.0920437712,800979.3979273015,458316.0847218243,1144851.1016081038,128779.27661641025,1474387.9097135179
2046-05-01,1074362.771544923,1074461.5808092474,1075073.7313900138,1073553.002435508,613397.2862515014,1535328.2568383447,170870.4203698165,1977855.1227200297
2046-06-01,953629.0165655982,953716.7672091007,954260.0355406171,952910.246947077,543682.3993340549,1363575.6337971415,150133.64679177344,1757124.3863394228
2046-07-01,734913.8334771967,734981.4759243599,735400.0931262044,734359.9313810258,418386.2946732996,1051441.3722810938,114519.85742155835,1355307.8095328351
2046-08-01,725716.0980535474,725782.9054150765,726196.2490093298,725169.139736236,412556.35749449837,1038875.8386125965,111923.00655781142,1339509.1895492834
2046-09-01,753205.6632437515,753534.1093364214,753545.9832556025,752536.8971392309,427568.68349973107,1078842.642987772,114957.18294547143,1391454.1435420315
2046-10-01,733142.8851126638,733462.7623792493,733474.0241141422,732491.8688446003,415582.2609359277,1050703.5092894,110724.06172626109,1355561.7084990665
2046-11-01,736033.9093142226,736355.2459735929,736366.2375710489,735380.2443980265,416622.3287151077,1055445.4899133376,109987.21133995744,1362080.6072884877
2046-12-01,1004879.7916660076,1005318.7471765429,1005333.3480165965,1003987.2798048834,567983.1424456247,1441776.4408863906,148562.35919405715,1861197.2241379581
2047-01-01,746534.7056535734,746860.9575431416,746871.5387846066,745871.6206329721,421355.0650200341,1071714.3462871127,109182.61001183644,1383886.8012953103
2047-02-01,792499.5505236128,792845.9841175784,792857.0475180168,791795.6199352434,446657.25036823907,1138341.8506789864,114648.64221908033,1470350.4588281452
2047-03-01,785464.4313542107,785807.8766275996,785818.6926302366,784766.7248047957,442058.0405229585,1128870.822185463,112387.90532495633,1458540.957383465
2047-04-01,890319.0549006858,890708.3973095482,890720.5514929119,889528.2158995975,500352.5332733614,1280285.5765280102,125984.67251112992,1654653.4372902415
2047-05-01,1193294.9515289827,1193816.8345145055,1193833.0397780966,1192234.9802943463,669662.7682954246,1716927.134762541,166975.87239120904,2219614.0306667564
2047-06-01,1059195.9198714148,1059659.18031619,1059673.489038104,1058255.0902599501,593557.5234969229,1524834.3162459065,146544.66297741095,1971847.1767654188
2047-07-01,816268.9267567619,816625.9769989562,816636.9264914447,815543.8767798847,456770.6478165573,1175767.2056969663,111652.30003396113,1520885.5534795627
2047-08-01,806053.0067497933,806405.5819888675,806416.4135812436,805337.0246792685,450409.12018048076,1161696.893319106,108990.9890739407,1503115.0244256458
2047-09-01,836530.7540604234,837034.0496078761,836718.9193197193,835839.2932536748,466771.54362421524,1206289.9644966314,111802.7016054554,1561258.8065153912
2047-10-01,814248.5434338542,814738.5876025753,814431.5999606885,813575.4427382987,453689.33416029526,1174807.7527074132,107552.49325767878,1520944.5936100297
2047-11-01,817427.3163294782,817951.6228901856,817643.1335572402,816687.1925410085,454810.07251532696,1180044.5601436293,106697.51845374178,1528157.1142052147
2047-12-01,1116003.31446511,1116719.431079869,1116297.7850625245,1114992.727252936,620048.9637478689,1611957.665182351,143932.78705931755,2088073.8418709023
2048-01-01,829089.4878399484,829621.6879478474,829308.1281546511,828338.6474173465,459982.9200736112,1198196.0556062856,105640.61501792744,1552538.3606619693
2048-02-01,880137.3571568773,880702.4646477117,880369.368802946,879340.238019974,487607.936456366,1272666.7778573886,110779.69258387526,1649495.0217298793
2048-03-01,872324.2867593163,872884.4812824221,872554.1559579384,871534.2230375886,482590.20486967656,1262058.368648956,108445.48625562244,1636203.0872630102
2048-04-01,988774.1850465803,989409.2324924716,989034.6934003236,987878.6292469458,546233.2046346162,1431315.1654585444,121393.8634391308,1856154.5066540297
2048-05-01,1325254.3876097254,1326105.6153545727,1325603.463138231,1324054.0843363726,731073.2169626895,1919435.5582567612,160659.29314153516,2489849.4820779157
2048-06-01,1176326.127282599,1177081.7337593166,1176635.9281623515,1175260.7199261293,647992.8520288679,1704659.40253633,140792.90778528593,2211859.3467799122
2048-07-01,906535.2830562163,907117.6052457786,906774.0238096147,905714.2201132557,498664.2484519182,1314406.3176605145,107108.05523179208,1705962.5108806405
2048-08-01,895189.6306634032,895764.6790368587,895425.3551435631,894378.8578097876,491722.1921227236,1298657.069204083,104393.45112367123,1685985.8102031352
2048-09-01,929049.2547103943,929407.8640216375,929340.5832643408,928399.3168452046,509594.74794377486,1348503.7614770138,106918.42144782028,1751180.0879729681
2048-10-01,904302.6723968644,904651.7153142247,904586.2481492221,903670.0537271465,495315.1885980182,1313290.1561957106,102687.2041511259,1705918.140642603
2048-11-01,907832.9891485429,908183.3947065539,908117.6504065258,907197.9223325488,496541.5603249817,1319124.4179721042,101701.78865436299,1713964.1896427227
2048-12-01,1239430.8296439454,1239909.205786986,1239819.4769520736,1238563.8061927774,676945.856574859,1801915.8027130319,136960.28242853613,2341901.376859355
2049-01-01,920784.9567382202,921140.332354169,921073.6938114386,920140.8440490528,502194.5895433085,1339375.3239331318,100347.83703619326,1741222.076440247
2049-02-01,977478.6078216851,977855.8642698812,977785.1227253993,976794.8364697748,532357.5594979435,1422599.656145427,105041.35310715168,1849915.8625362187
2049-03-01,968801.4367366506,969175.3135694662,969105.2690144092,968123.7276260763,526882.1188988083,1410720.754574493,102639.57377447953,1834963.2996988217
2049-04-01,1098130.4379818784,1098554.225060017,1098474.8299899786,1097362.2588956396,596369.3373184563,1599891.5386453005,114678.6806815711,2081582.1952821857
2049-05-01,1471824.6118396746,1472392.6138093956,1472286.2005691286,1470795.0211405002,798178.9925734651,2145470.231105884,151479.19807790383,2792170.0256014457
2049-06-01,1306425.2130546002,1306929.3846035325,1306834.9297758518,1305511.3247844162,707476.1501937739,1905374.2759154264,132485.04984738064,2480365.3762618196
2049-07-01,1006796.0940764773,1007184.6336891067,1007111.8421120418,1006091.8064282833,544442.4121118843,1469149.7760410705,100582.87742587508,1913009.3107270796
2049-08-01,994195.6374507584,994579.314334415,994507.4337731109,993500.1642447491,536865.6442234096,1451525.6306781073,97828.85072515467,1890562.424176362
2049-09-01,1031858.1786861423,1032350.0217383006,1032110.8137769011,1031113.7005432255,556412.9833664618,1507303.3740058227,99985.59585956886,1963730.7615127156
2049-10-01,1004373.1068454775,1004851.7774011606,1004619.0603248299,1003648.4828104418,540823.9971437139,1467922.2165472412,95816.85183002068,1912929.3618609342
2049-11-01,1008333.026862054,1008774.4373496032,1008541.0032826228,1007683.639953936,542186.4376489824,1474479.6160751255,94685.7120044337,1921980.3417196744
2049-12-01,1376639.7298357307,1377242.1642644797,1376923.7921969155,1375753.2330457969,739177.7382161594,2014101.721455302,127214.22626137082,2626065.2334100907
2050-01-01,1022718.6976010175,1023166.0899967825,1022929.8354498959,1022060.1673563742,548363.8753966063,1497073.5198054288,92983.24608037146,1952454.1491216638
2050-02-01,1085688.4595477388,1086163.2436846464,1085912.700469432,1084989.4344891384,581302.325446384,1590074.5936490935,97091.63670908354,2074285.282386394
2050-03-01,1076050.6566813115,1076521.1409565804,1076272.949573621,1075357.879513733,575325.8484124467,1576775.4649501764,94630.03247433655,2057471.2808882867
2050-04-01,1219696.7559637756,1220229.9697602126,1219948.7911504747,1218911.5069806399,651204.6594149113,1788188.85251264,105452.24672800179,2333941.265199549
2050-05-01,1634759.977604106,1635474.5795562663,1635097.8322026206,1633707.521053431,871573.8972118997,2397946.057996312,138915.26003538206,3130604.69517283
2050-06-01,1451050.373023126,1451684.6356215454,1451350.294948043,1450116.1884997897,772533.6742588878,2129567.0717873643,121157.643445219,2780943.102601033
2050-07-01,1118251.418657244,1118740.2128877337,1118482.5533747287,1117531.4897092693,594510.0767080185,1641992.7606064694,91718.38843676209,2144784.4488777258
2050-08-01,1104256.053974821,1104738.704532737,1104484.322165559,1103545.1352261668,586238.7225905278,1622273.3853591143,88942.0844616063,2119570.023488036
2050-09-01,1146185.6647017545,1146385.4629318397,1146606.5716916653,1145564.9594817583,607637.7537966678,1684733.5756068411,90631.7593277847,2201739.5700757243
2050-10-01,1115655.3108335703,1115849.7606564318,1116065.0328272628,1115051.1390170166,590615.7046474902,1640694.9170196506,86577.68270885327,2144732.9389582872
2050-11-01,1120053.9896401267,1120249.1706631712,1120465.371351951,1119447.4269052576,592105.6376354127,1648002.3416448405,85275.21971088734,2154832.759569366
2050-12-01,1529168.2581324086,1529434.695251164,1529729.9749485364,1528340.1041975254,807236.7109502433,2251099.805314574,114182.42565536496,2944154.090609452
2051-01-01,1136033.6043096043,1136231.5519590336,1136450.9180436959,1135418.3429260836,598855.8570554506,1673211.351563758,83165.21969146295,2188901.9889277453
2051-02-01,1205980.291814808,1206190.4082027338,1206423.3381247355,1205327.1291169552,634829.2478899456,1777131.3357396706,86524.24572207767,2325436.3379075383
2051-03-01,1195274.6705067249,1195482.9216631397,1195713.8122102018,1194627.2776468336,628304.432356094,1762244.9086573557,84013.00373148825,2306536.3372819615
2051-04-01,1354836.4587889544,1355072.4887429476,1355334.2660749226,1354102.621548993,711172.6830041128,1998500.2345737962,93255.45825066516,2616417.4593272437
2051-05-01,1815887.7960857006,1816204.1614829667,1816555.021730208,1814904.2050439275,951838.0827827338,2679937.509388667,122350.3580118859,3509425.2341595157
2051-06-01,1611823.5831727022,1612104.3835856833,1612415.853435844,1610950.5124965792,843679.5772335614,2379967.589111843,106261.3315319865,3117385.834813418
2051-07-01,1242151.231974736,1242367.6307063126,1242607.6648279987,1241478.400389897,649262.8503135393,1835039.6136359328,80090.0039187903,2404212.460030682
2051-08-01,1226605.230884286,1226818.9310053957,1227055.9610038472,1225940.8006436154,640231.478605197,1812978.9831633752,77312.67641727182,2375897.7853513006
2051-09-01,1273609.4254247942,1274628.134709211,1273586.1633788042,1272613.9781863675,663826.6547983243,1883392.196051264,78435.19499691325,2468783.6558526754
2051-10-01,1239684.460513734,1240674.8777892857,1239662.4849347558,1238716.0188171605,645231.9552340927,1834136.9657933754,74557.55016563732,2404811.3708618307
2051-11-01,1244571.5960039918,1245564.579229848,1244550.3214023355,1243599.887379792,646860.985013971,1842282.2069940125,73058.7984635513,2416084.3935444322
2051-12-01,1699166.9462040318,1700521.083695202,1699138.8551141762,1697840.8998027174,881888.2520074251,2516445.6404006383,97300.70557868264,3301033.1868293807
2052-01-01,1262326.9426756208,1263332.0455487573,1262306.672681231,1261342.1097968738,654238.141904604,1870415.7434466376,70472.89316442783,2454180.9921868136
2052-02-01,1340049.42113254,1341115.762528391,1340028.3377172223,1339004.1631520067,693539.8037927551,1986559.038472325,72890.57114656172,2607208.2711185184
2052-03-01,1328153.5481736485,1329209.96125486,1328133.009137113,1327117.6741289725,686412.9894741076,1969894.1068731896,70342.05312254852,2585965.043224748
2052-04-01,1505453.7866180837,1506650.85514428,1505430.8153805938,1504279.6893293778,776946.8781625634,2233960.695073604,77580.24604526412,2933327.3271909035
2052-05-01,2017760.2391280525,2019364.3991594992,2017729.7061559963,2016186.612068663,1039872.7702846334,2995647.7079714714,101100.80019495092,3934419.6780611537
2052-06-01,1791010.185555152,1792433.9047120956,1790983.2538048478,1789613.398148512,921712.5598728147,2660307.8112374893,87186.83921777093,3494833.531892533
2052-07-01,1380241.3299389798,1381338.4093815105,1380220.695099164,1379164.8853362652,709315.3091507935,2051167.3507271663,65226.32919413451,2695256.330683825
2052-08-01,1362967.0996499155,1364050.3948115015,1362946.7985359118,1361904.1056023336,699449.8533359688,2026484.345963862,62473.29687458019,2663460.902425251
2052-09-01,1414752.2129364526,1415101.4884955045,1414856.8889226676,1414298.2613911855,725000.8986426863,2104503.527230219,62839.6369206711,2766664.788952234
2052-10-01,1377068.049544077,1377408.8605501882,1377169.5014179235,1376625.786664119,704693.9797578612,2049442.1193302926,59214.87276309456,2694921.2263250593
2052-11-01,1382497.1890874205,1382840.3172913545,1382598.472041589,1382052.7779293174,706474.4406254474,2058519.9375493934,57492.602101953395,2707501.7760728872
2052-12-01,1887471.9615742483,1887941.5268861905,1887609.507548404,1886864.850288151,963162.9829497429,2811780.9401987535,75826.3634702181,3699117.5596782784
2053-01-01,1402220.669146955,1402570.1016674852,1402322.442785998,1401769.4629873815,714533.7582462976,2089907.5800476123,54354.323781666695,2750087.014512243
2053-02-01,1488556.6103495425,1488927.9935328173,1488664.3086816547,1488077.5288341553,757458.5814306374,2219654.639268447,55604.47366848863,2921508.7470305962
2053-03-01,1475342.4575934813,1475710.8124499542,1475448.9780526578,1474867.5822778323,749675.9065584195,2201009.008628543,53036.017564760055,2897648.8976222025
2053-04-01,1672291.5000277853,1672709.266159018,1672412.0021134308,1671753.2318109074,848554.8145097353,2496028.185545835,57767.59641240725,3286815.4036431634
2053-05-01,2241372.8495554407,2241932.976744693,2241534.127974242,2240651.4439473874,1135714.7321017475,3347030.967009134,74282.9393462018,4408462.75976468
2053-06-01,1989493.8110282375,1989991.1344322057,1989636.7765299743,1988853.522122532,1006665.0744214179,2972322.547635057,63149.48727887141,3915838.1347776037
2053-07-01,1533202.6374432382,1533585.9238031711,1533312.765224533,1532709.223302011,774692.3080562459,2291712.9668302303,46522.391844733516,3019882.883041743
2053-08-01,1514014.003925131,1514392.56519735,1514122.6455924702,1513526.8009855729,763918.2302320607,2264109.7776182014,43826.28748671345,2984201.7203635485
2053-09-01,1571748.716863975,1572256.7991723625,1572098.8416345501,1570890.5097850123,791931.1176599219,2351566.316068028,43306.222424030944,3100191.211303919
2053-10-01,1529882.58217005,1530376.9614407448,1530223.429231048,1529047.3558383572,769750.0380925192,2290015.1262475806,40022.795778089705,3019742.36856201
2053-11-01,1535914.137658384,1536410.2716029056,1536256.462194331,1535075.679177916,771695.3670892282,2300132.9082275396,38045.347342838955,3033782.927973929
2053-12-01,2096926.3787478104,2097603.466504823,2097393.9739686293,2095781.6957699782,1052081.7388791365,3141771.018616484,49030.88460520981,4144821.872890411
2054-01-01,1557826.2882989764,1558329.155254782,1558173.7801149862,1556975.929527161,780499.5883479492,2335152.9882500037,34265.95639496307,3081386.62020299
2054-02-01,1653743.0284270684,1654276.7526618687,1654112.0464590092,1652840.2861603273,827387.643120896,2480098.4137332407,34086.4732269706,3273399.5836271658
2054-03-01,1639062.4896790155,1639591.3981498834,1639428.3096888298,1638167.7611983337,818886.8003087917,2459238.179049239,31518.138513377045,3246606.840844654
2054-04-01,1857867.138166409,1858466.564432228,1858281.8810688234,1856852.968998175,926894.6300460154,2788839.646286803,33161.02225043768,3682573.2540823803
2054-05-01,2490099.938616125,2490903.3498380887,2490655.8186651487,2488740.647345137,1240565.903732498,3739633.9734997516,41013.23024421626,4939186.646988034
2054-06-01,2210269.699703768,2210982.685980947,2210763.28642673,2209063.1267036265,1099602.3945305485,3320937.0048769875,33361.781564258126,4387177.617843278
2054-07-01,1703343.5177761868,1703892.9534218137,1703723.9541009723,1702413.6458057745,846213.5674799597,2560473.468072414,23368.81519558184,3383318.2203567917
2054-08-01,1682025.504279578,1682568.0635221854,1682401.179294257,1681107.2700222922,834444.8581660851,2529606.150393071,20767.437897131764,3343283.5706620244
